name,len_input,len_HA1,cut_idx_in_original,motif,note,status
A/Qatar/16-VI-21-3994833/2021|EPI_ISL_5365824,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-4031255/2021|EPI_ISL_6075472,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10230/2021|EPI_ISL_8708970,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10231/2021|EPI_ISL_8708971,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10230/2021|EPI_ISL_12942984,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL08/2022|EPI_ISL_13203541,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Poland/PL08/2022|EPI_ISL_12943015,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/20035/2022|EPI_ISL_13704093,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/20813/2022|EPI_ISL_13704110,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kazakhstan/586/2021|EPI_ISL_13704422,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-3971441/2021|EPI_ISL_4005792,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-3995023/2021|EPI_ISL_4005794,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/39-VI-21-4147440/2021|EPI_ISL_4005789,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3962572/2021|EPI_ISL_4005782,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3999123/2021|EPI_ISL_4005776,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3912649/2021|EPI_ISL_4005779,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3950368/2021|EPI_ISL_4005772,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3994707/2021|EPI_ISL_4005774,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-3904627/2021|EPI_ISL_4005766,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3820344/2021|EPI_ISL_6075481,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-3886441/2021|EPI_ISL_6075476,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3868954/2021|EPI_ISL_6075477,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-3813895/2021|EPI_ISL_6075479,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3980766/2021|EPI_ISL_6075473,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3912649/2021|EPI_ISL_6075475,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3738537/2021|EPI_ISL_6075492,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-3904627/2021|EPI_ISL_6075488,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3782139/2021|EPI_ISL_6075489,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3778452/2021|EPI_ISL_6075490,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3773931/2021|EPI_ISL_6075491,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/00009/2022|EPI_ISL_9027252,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/H0024/2022|EPI_ISL_12240113,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/15-VI-21-4138232/2021|EPI_ISL_12240191,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/28536/2022|EPI_ISL_12240209,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/32-VI-21-4519262/2021|EPI_ISL_12240192,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/00009/2022|EPI_ISL_13983329,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Moldova/20035/2022|EPI_ISL_13983338,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-3971441/2021|EPI_ISL_5365841,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-3968065/2021|EPI_ISL_5365840,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-3995023/2021|EPI_ISL_5365843,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3999123/2021|EPI_ISL_5365825,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3962572/2021|EPI_ISL_5365833,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/39-VI-21-4147440/2021|EPI_ISL_5365838,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3738537/2021|EPI_ISL_5365814,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3738537/2021|EPI_ISL_5365814,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3778452/2021|EPI_ISL_5365816,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3950368/2021|EPI_ISL_5365821,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-3994707/2021|EPI_ISL_5365823,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-3886441/2021|EPI_ISL_5365806,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Iran/Aban12/2021|EPI_ISL_9593235,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-16/2021|EPI_ISL_9593252,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-4486313/2021|EPI_ISL_8808668,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/15-VI-21-4138232/2021|EPI_ISL_8808669,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-4573977/2021|EPI_ISL_8808666,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/32-VI-21-4519262/2021|EPI_ISL_8808667,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/21-VI-21-4953403/2021|EPI_ISL_8808664,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/26-VI-21-4617124/2021|EPI_ISL_8808665,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/69954/2021|EPI_ISL_13331584,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Vladivostok/14/2021|EPI_ISL_12219571,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Orenburg/41/2021|EPI_ISL_12219566,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/69954/2021|EPI_ISL_9401999,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Switzerland/28536/2022|EPI_ISL_9140460,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/47-VI-21-4548906/2021|EPI_ISL_9533464,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/S.Petersburg/RII-22/2021|EPI_ISL_9533475,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10215/2021|EPI_ISL_8452620,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10215/2021|EPI_ISL_12942981,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/S1128/2022|EPI_ISL_14648742,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/S1128/2022|EPI_ISL_14660263,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-22-1499678/2022|EPI_ISL_14759145,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bourgoin/758/2022|EPI_ISL_15364192,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/12570/2021|EPI_ISL_12240150,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/12604/2021|EPI_ISL_12240151,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/12995/2021|EPI_ISL_9627666,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/12820/2021|EPI_ISL_9627664,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/13001/2021|EPI_ISL_9627665,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Toamasina/13669/2021|EPI_ISL_9627671,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mahajanga/12604/2021|EPI_ISL_9401973,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Toamasina/13669/2021|EPI_ISL_9140491,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Mayotte/564/2021|EPI_ISL_9401955,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/15385/2022|EPI_ISL_13837812,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/15385/2022|EPI_ISL_11872975,530,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/18657/2022|EPI_ISL_14846347,558,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/18657/2022|EPI_ISL_14846347,558,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/18658/2022|EPI_ISL_14846331,558,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/18658/2022|EPI_ISL_14846331,558,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/18657/2022|EPI_ISL_13837798,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/18658/2022|EPI_ISL_13837800,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/214420670/2021|EPI_ISL_8609222,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/214420670/2021|EPI_ISL_9402245,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Novosibirsk/RII-02/2021|EPI_ISL_9401980,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/24-VI-21-3752470/2021|EPI_ISL_6075484,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Wisconsin/02/2021|EPI_ISL_16947012,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Wisconsin/02/2021|EPI_ISL_1064117,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Wisconsin/02/2021|EPI_ISL_1064118,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antsirabe/03799/2022|EPI_ISL_15364187,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/03601/2022|EPI_ISL_14653440,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/03601/2022|EPI_ISL_15364183,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/04020/2022|EPI_ISL_14653462,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/04020/2022|EPI_ISL_15364184,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/04650/2022|EPI_ISL_14653468,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/05015/2022|EPI_ISL_14653487,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Antananarivo/05015/2022|EPI_ISL_15364185,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-4396149/2021|EPI_ISL_12240190,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/10-VI-21-4396149/2021|EPI_ISL_8808680,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nepal/21FL2699/2021|EPI_ISL_5419122,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nepal/21FL2699/2021|EPI_ISL_5419121,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nepal/21FL2699/2021|EPI_ISL_10826905,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-4035811/2021|EPI_ISL_5365827,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_3479384,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_8636637,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_5332896,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_5332898,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Portugal/58/2021|EPI_ISL_12240189,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10062/2021|EPI_ISL_12240175,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10062/2021|EPI_ISL_6189516,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10062/2021|EPI_ISL_12942804,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/R-9526/2021|EPI_ISL_12240129,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/R-9526/2021|EPI_ISL_9533460,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Milano/01/2021|EPI_ISL_5159327,495,315,361,R/K+GLF,found_R/K+GLF_at=315|SP=auto:none,OK
A/Milano/01/2021|EPI_ISL_9627679,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kazakhstan/583/2021|EPI_ISL_13704423,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Denmark/21/2021|EPI_ISL_9488849,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kazakhstan/583/2021|EPI_ISL_12942456,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Kazakhstan/586/2021|EPI_ISL_12942459,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9860/2022|EPI_ISL_14497922,540,319,361,R/K+GLF,found_R/K+GLF_at=319|SP=auto:none,OK
A/Slovenia/9860/2022|EPI_ISL_13704438,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Slovenia/9860/2022|EPI_ISL_13704417,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/7554/2021|EPI_ISL_12219316,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/8639/2021|EPI_ISL_12219472,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Reims/46045/2021|EPI_ISL_9401962,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Cameroon/8639/2021|EPI_ISL_9140482,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_16947038,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_965035,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Michigan/173/2020|EPI_ISL_1064119,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Andalucia/9561/2021|EPI_ISL_6917670,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Andalucia/9561/2021|EPI_ISL_12240101,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Schleswig-Holstein/1/2021|EPI_ISL_9198200,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/R-6982/2021|EPI_ISL_9627678,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/S-3/2021|EPI_ISL_9627658,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Israel/R-6983/2021|EPI_ISL_9627677,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ibra/72128577/2021|EPI_ISL_9401991,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Barka/72126850/2021|EPI_ISL_9401978,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ibra/72211258/2022|EPI_ISL_17204368,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Ibra/72211258/2022|EPI_ISL_15926930,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/SaudiArabia/1404/2022|EPI_ISL_17049165,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/SaudiArabia/1404/2022|EPI_ISL_18044542,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Darwin/9/2021|EPI_ISL_3801278,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Darwin/9/2021|EPI_ISL_2233240,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Darwin/9/2021|EPI_ISL_12109641,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Darwin/9/2021|EPI_ISL_16998754,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/29511/2021|EPI_ISL_12710566,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/29511/2021|EPI_ISL_11140795,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/13224/2022|EPI_ISL_11872575,530,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/G0159/2022|EPI_ISL_14648477,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Belgium/G0159/2022|EPI_ISL_14660140,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/28830/2021|EPI_ISL_8786108,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/29511/2021|EPI_ISL_8786112,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/676/2022|EPI_ISL_9842660,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/676/2022|EPI_ISL_12240187,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/28830/2021|EPI_ISL_9401934,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/29511/2021|EPI_ISL_9401944,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/13224/2022|EPI_ISL_13957716,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/28578/2021|EPI_ISL_8786107,566,329,361,fusion_variant,found_fusion_motif_at=345|SP=auto:16,OK
A/Norway/28577/2021|EPI_ISL_9401933,566,329,361,fusion_variant,found_fusion_motif_at=345|SP=auto:16,OK
A/Salalah/72127789/2021|EPI_ISL_9401990,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Salalah/72126169/2021|EPI_ISL_9401994,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Haima/72127478/2021|EPI_ISL_9401989,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Sohar/72125048/2021|EPI_ISL_9401984,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Salalah/72127281/2021|EPI_ISL_9401988,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10195/2021|EPI_ISL_8452284,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10195/2021|EPI_ISL_12942939,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/00001/2022|EPI_ISL_13983330,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/00001/2022|EPI_ISL_8710616,495,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/01/2021|EPI_ISL_5946223,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/01/2021|EPI_ISL_7257014,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/01/2021|EPI_ISL_16947017,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/01/2021|EPI_ISL_2518731,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Delaware/01/2021|EPI_ISL_2518750,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10184/2021|EPI_ISL_7988202,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10184/2021|EPI_ISL_12942927,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/10182/2021|EPI_ISL_7897019,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/16-VI-21-4035218/2021|EPI_ISL_5365826,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/5/2021|EPI_ISL_2234357,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Stockholm/5/2021|EPI_ISL_3315857,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bangladesh/4005/2020|EPI_ISL_16947004,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bangladesh/4005/2020|EPI_ISL_959654,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bangladesh/4005/2020|EPI_ISL_1296491,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bangladesh/4005/2020|EPI_ISL_717674,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Bangladesh/4005/2020|EPI_ISL_882880,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/34-VI-21-3664968/2021|EPI_ISL_6075486,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Darwin/9/2021|EPI_ISL_3100998,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Qatar/34-VI-21-3664968/2021|EPI_ISL_5365837,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/06884/2024|EPI_ISL_19497272,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/06884/2024|EPI_ISL_19586730,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/06884/2024|EPI_ISL_19723596,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/HongKong/2752/2024|EPI_ISL_19685400,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/HongKong/2816/2024|EPI_ISL_19685395,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/01762/2024|EPI_ISL_19418664,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Netherlands/01762/2024|EPI_ISL_19685391,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Denmark/2440/2024|EPI_ISL_19651018,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Nordrhein-Westfalen/114/2024|EPI_ISL_19723300,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/293/2024|EPI_ISL_19638087,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/288/2024|EPI_ISL_19638301,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/288/2024|EPI_ISL_19685412,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/06796/2024|EPI_ISL_19497256,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/06796/2024|EPI_ISL_19586731,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Norway/06796/2024|EPI_ISL_19723587,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/289/2024|EPI_ISL_19638165,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/Hungary/289/2024|EPI_ISL_19685410,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
A/England/145/2024|EPI_ISL_19685459,566,329,361,R/K+GLF,found_R/K+GLF_at=345|SP=auto:16,OK
